SHEETS ['Point System', 'Spot the Fraud', 'Fraud Detective', 'Lifeline Gate (LQ)', 'Change Log']

=== Point System rows=58 cols=9 ===
Bureau Fraud Arena - Leaderboard & Point System |  |  |  |  |  |  |  | 
Three independent games. Each has its own board (Today / All Days) plus a Combined view summing a player's best run in each. |  |  |  |  |  |  |  | 
Game | Maximum Points | Leaderboard Key | Notes |  |  |  |  | 
Spot the Fraud | 100.0 | spot_the_fraud | 10 levels. Every correct answer banks points; a wrong answer or timeout ends the run and banks what you have. |  |  |  |  | 
Spoof the System | 100.0 | spoof_the_system | Three detector levels. Bank and walk away, or risk continuing. |  |  |  |  | 
Fraud Detective | 100.0 | fraud_detective | Five cases at 15 pts, plus 10 and 15 pt bonuses at the 3rd and 5th clear. |  |  |  |  | 
Combined (All) | 300.0 | combined | Sum of each player's best run across all three games. |  |  |  |  | 
CHECK: three games sum to | 300 |  | Must equal the Combined maximum of 300. |  |  |  |  | 
1. Spot the Fraud - level ladder (v5: uniform 4-option format, max 2 correct answers anywhere - original doc's points now apply unchanged) |  |  |  |  |  |  |  | 
Level | Format | Options | Select | Timer | Points | Near-Miss | Marker | Cumulative
1.0 | MCQ - single answer | 4.0 | 1.0 | 20s | 4.0 | - | - | 4
2.0 | MCQ - single answer | 4.0 | 1.0 | 20s | 5.0 | - | - | 9
3.0 | Spot the Fake (4 images) | 4.0 | 1.0 | 25s | 6.0 | - | - | 15
4.0 | MCQ - single answer | 4.0 | 1.0 | 25s | 7.0 | - | - | 22
5.0 | MCQ - multi (select 2) | 4.0 | 2.0 | 35s | 8.0 | 4.0 | LEVEL UP | 30
6.0 | MCQ - multi (select 2) | 4.0 | 2.0 | 35s | 10.0 | 5.0 | - | 40
7.0 | Spot the Fake grid (4 images, select 2) | 4.0 | 2.0 | 35s | 12.0 | 6.0 | - | 52
8.0 | MCQ - multi (select 2) | 4.0 | 2.0 | 40s | 14.0 | 7.0 | LEVEL UP | 66
9.0 | Spot the Fake grid (4 images, select 2) | 4.0 | 2.0 | 40s | 16.0 | 8.0 | - | 82
10.0 | MCQ - multi (select 2) | 4.0 | 2.0 | 40s | 18.0 | 9.0 | - | 100
TOTAL |  |  |  |  | 100 | 39 |  | 
Scoring rules |  |  |  |  |  |  |  | 
· Correct answer - full points for that level. |  |  |  |  |  |  |  | 
· Wrong answer - run ends immediately, 0 pts for that level. Everything banked so far is recorded. |  |  |  |  |  |  |  | 
· Timeout - run ends immediately. Everything banked so far is recorded. |  |  |  |  |  |  |  | 
· Near miss (multi-select only) - exactly one wrong pick. Half the level's points, and the run ends. |  |  |  |  |  |  |  | 
· Skip - banks 0 pts for that level and moves on. |  |  |  |  |  |  |  | 
2. Spoof the System |  |  |  |  |  |  |  | 
Level | Outcome | Points This Level | Running Total | Tier | Prize Draw |  |  | 
1.0 | Beat Level 1 | 17.0 | 17.0 | Achiever | - |  |  | 
2.0 | Beat Level 2 | 33.0 | 50.0 | Achiever | TBD |  |  | 
3.0 | Beat Level 3 | 50.0 | 100.0 | Achiever | TBD |  |  | 
- | Caught with nothing banked | 0.0 | 0.0 | - | - |  |  | 
Beating all three levels banks 17 + 33 + 50 = 100. Getting caught ends the run; anything already banked is kept. |  |  |  |  |  |  |  | 
3. Fraud Detective |  |  |  |  |  |  |  | 
Component | Detail | Points |  |  |  |  |  | 
Main cases | 5 graph cases per run | 15 pts each |  |  |  |  |  | 
Case total | All 5 correct | 75 pts |  |  |  |  |  | 
Bonus | 3rd case cleared | 10 pts |  |  |  |  |  | 
Bonus | 5th case cleared | 15 pts |  |  |  |  |  | 
Maximum | Cases + bonus | 100 pts |  |  |  |  |  | 
One wrong accusation ends that case. Points from earlier cases carry forward. |  |  |  |  |  |  |  | 
4. Leaderboard |  |  |  |  |  |  |  | 
· Refreshes automatically every 10 seconds. |  |  |  |  |  |  |  | 
· Scope: Today (current booth day) or All Days (whole event). |  |  |  |  |  |  |  | 
· Game filter: All (combined), Spot, Spoof, Detect. |  |  |  |  |  |  |  | 
· Top 10 shown; a player's own row pins to the bottom if they are outside it. |  |  |  |  |  |  |  | 
· Rank 1 highlighted in violet; the top 3 scores shown in violet numerals. |  |  |  |  |  |  |  | 

=== Spot the Fraud rows=153 cols=22 ===
Spot the Fraud - 149 questions, uniform 4-option format, max 2 correct answers |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
Every level uses 4 options (or 4 images); no level ever requires more than 2 correct picks. Correct options are shaded green; image levels show numbered tiles only, tell is a production note never shown in game. Reading time up to 30% over the timer is acceptable. About a third of each level is grounded in real, recent fraud news (News column); each level also has one well-known international fraud case (Intl column). No bank names are used anywhere. |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | 
Question ID | Level | Kind | Format | Timer (s) | Points | Near-Miss | Select N | Marker | News | Intl | Question | Opt 1 | Opt 2 | Opt 3 | Opt 4 | Correct Option(s) | Chars (Q+opts) | Read secs | Fits timer (+30% ok) | Visual tell (production note, not shown) | Product hook
SF-L08-01 | 8.0 | Text | MCQ - multi (select 2) | 40.0 | 14.0 | 7.0 | 2.0 | LEVEL UP | - | - | Pick the TWO signs of a GROUP of fake identities, not just one. | Several accounts share one device | They mostly transact with each other | They each used a different, unrelated device | One of them has a thin credit file | 1, 2 | 210.0 | 14.0 | YES | - | Bureau's graph engine surfaces exactly these hidden links, automatically.
SF-L08-02 | 8.0 | Text | MCQ - multi (select 2) | 40.0 | 14.0 | 7.0 | 2.0 | LEVEL UP | - | - | Pick the TWO strongest signs of a farmed mule account. | The selfie matches another customer's file | Nine different payers sent money within 20 minutes | It was opened in person at a branch with full paperwork | The account was opened on a weekend | 1, 2 | 236.0 | 15.7 | YES | - | Bureau's transaction-graph scoring flags mule-like flow patterns in real time.
SF-L08-03 | 8.0 | Text | MCQ - multi (select 2) | 40.0 | 14.0 | 7.0 | 2.0 | LEVEL UP | - | - | Pick the TWO marks of a manufactured identity group. | They share one device or one introducer | Each has a long, established credit history | They mostly transact only with each other | They live in different states | 1, 3 | 204.0 | 13.6 | YES | - | Bureau's graph engine surfaces exactly these hidden links, automatically.
SF-L08-04 | 8.0 | Text | MCQ - multi (select 2) | 40.0 | 14.0 | 7.0 | 2.0 | LEVEL UP | - | - | Pick the TWO data points that expose a fake-ID ring working across lenders. | Device history at signup | Their listed hobbies on the form | A shared payout account | Their stated occupation | 1, 3 | 177.0 | 11.8 | YES | - | Bureau's graph engine surfaces exactly these hidden links, automatically.
SF-L08-05 | 8.0 | Text | MCQ - multi (select 2) | 40.0 | 14.0 | 7.0 | 2.0 | LEVEL UP | - | - | Pick the TWO behaviours typical of a farmed mule account. | Many separate accounts run from one device | Money arrives and leaves, near zero stays | It is used daily for regular shopping | A monthly SIP was set up | 1, 2 | 201.0 | 13.4 | YES | - | Bureau's transaction-graph scoring flags mule-like flow patterns in real time.
SF-L08-06 | 8.0 | Text | MCQ - multi (select 2) | 40.0 | 14.0 | 7.0 | 2.0 | LEVEL UP | - | - | Pick the TWO ways fake identities manage to get a working credit record. | Added as a joint holder on a real account | A real ID number paired with a slightly wrong name | Bureaus verify every ID in person before issuing credit | Bureaus flag the mismatch on day one | 1, 2 | 254.0 | 16.9 | YES | - | Bureau's document and face-liveness checks catch mismatches like this before onboarding completes.
SF-L08-07 | 8.0 | Text | MCQ - multi (select 2) | 40.0 | 14.0 | 7.0 | 2.0 | LEVEL UP | - | - | Pick the TWO best signals for ranking which accounts to investigate first. | It sits on the busiest money path in the network | It is fed by several already-flagged accounts | It has the highest declared income on file | The account holder's home state | 1, 2 | 240.0 | 16.0 | YES | - | Bureau's graph engine surfaces exactly these hidden links, automatically.
SF-L08-08 | 8.0 | Text | MCQ - multi (select 2) | 40.0 | 14.0 | 7.0 | 2.0 | LEVEL UP | - | - | 15 loan files look unrelated on paper. Pick the TWO facts that prove they are one case. | They share two payout accounts | The same lenders were checked in the same order | All were filed on a public holiday | All the applicants are aged 25 to 35 | 1, 2 | 234.0 | 15.6 | YES | - | Bureau's graph engine surfaces exactly these hidden links, automatically.
SF-L08-09 | 8.0 | Text | MCQ - multi (select 2) | 40.0 | 14.0 | 7.0 | 2.0 | LEVEL UP | YES | - | Pick the TWO real facts about the digital arrest scam epidemic in India. | Losses between 2022 and 2025 crossed ₹3,000 crore | Fraudsters impersonate police, CBI or customs officials | Victims can always get a full refund within 24 hours | Indian law allows arrest orders to be issued over video call | 1, 2 | 288.0 | 19.2 | YES | - | Bureau helps platforms flag impersonation and coercion patterns before money moves.
SF-L08-10 | 8.0 | Text | MCQ - multi (select 2) | 40.0 | 14.0 | 7.0 | 2.0 | LEVEL UP | YES | - | Pick the TWO real facts about fake trading app fraud in India. | Fake apps show fabricated profit screens to build trust | They always ask you to pay in cash only | SEBI introduced a verified-app badge to help investors check | Every app on an official app store is automatically genuine | 1, 3 | 275.0 | 18.3 | YES | - | Bureau verifies registered entities and flags unregistered apps and payout accounts.
SF-L08-11 | 8.0 | Text | MCQ - multi (select 2) | 40.0 | 14.0 | 7.0 | 2.0 | LEVEL UP | YES | - | Pick the TWO true facts about task-based job and money-mule recruitment scams. | Victims are sometimes asked to receive and forward money as a 'test' | They are always advertised through newspaper classifieds only | Bank accounts and SIMs collected this way can feed fraud rings | Only people actively job-hunting can ever be targeted | 1, 3 | 322.0 | 21.5 | YES | - | Bureau screens onboarding accounts for mule-like patterns before they are ever used.
SF-L08-12 | 8.0 | Text | MCQ - multi (select 2) | 40.0 | 14.0 | 7.0 | 2.0 | LEVEL UP | YES | - | Pick the TWO true facts about AI voice-cloning fraud. | A short voice clip, even from social media, can clone a voice | It has been used to try to authorise large corporate transfers | A cloned voice call can be verified just by asking their name | Cloned voices always sound flat and robotic | 1, 2 | 280.0 | 18.7 | YES | - | Bureau's liveness and voice-risk signals flag AI-generated calls and clones.
SF-L08-13 | 8.0 | Text | MCQ - multi (select 2) | 40.0 | 14.0 | 7.0 | 2.0 | LEVEL UP | - | YES | A coin marketed as a cryptocurrency turned out to be one of the largest Ponzi schemes ever. Pick the TWO real facts about it. | It had no real blockchain behind it | Its founder was arrested immediately and is serving a life sentence | Billions of dollars were raised from investors worldwide | It was fully regulated by international banking authorities | 1, 3 | 342.0 | 22.8 | YES | - | Bureau verifies registered entities and flags unregistered apps and payout accounts.
SF-L09-01 | 9.0 | Image | Spot the Fake grid (4 images, select 2) | 40.0 | 16.0 | 8.0 | 2.0 | - | - | - | Four portraits used for KYC. TWO were made by AI. Find both. | Image 1 | Image 2 | Image 3 | Image 4 | 1, 2 | 88.0 | 5.9 | YES | Fake 1 and 2: eyelash sits over the iris on one; collar seam stops mid-shoulder on the other. | Bureau's document and face-liveness checks catch mismatches like this before onboarding completes.
SF-L09-02 | 9.0 | Image | Spot the Fake grid (4 images, select 2) | 40.0 | 16.0 | 8.0 | 2.0 | - | - | - | Four ID documents. TWO are forged. Find both. | Image 1 | Image 2 | Image 3 | Image 4 | 1, 2 | 73.0 | 4.9 | YES | Fake 1 and 2: pattern seam visible on one; date sits off the line on the other. | Bureau's document and face-liveness checks catch mismatches like this before onboarding completes.
SF-L09-03 | 9.0 | Image | Spot the Fake grid (4 images, select 2) | 40.0 | 16.0 | 8.0 | 2.0 | - | YES | - | Four frames from the same video call. TWO are deepfakes. Find both. | Image 1 | Image 2 | Image 3 | Image 4 | 2, 3 | 95.0 | 6.3 | YES | Fake 2 and 3: mask-flat lighting on one; a moving edge at the jaw on the other. | Bureau's liveness and voice-risk signals flag AI-generated calls and clones.
SF-L09-04 | 9.0 | Image | Spot the Fake grid (4 images, select 2) | 40.0 | 16.0 | 8.0 | 2.0 | - | - | - | Four salary slips. TWO are fake. Find both. | Image 1 | Image 2 | Image 3 | Image 4 | 1, 3 | 71.0 | 4.7 | YES | Fake 1 and 3: employer does not exist on one; mixed fonts in the totals on the other. | Bureau's document and face-liveness checks catch mismatches like this before onboarding completes.
SF-L09-05 | 9.0 | Image | Spot the Fake grid (4 images, select 2) | 40.0 | 16.0 | 8.0 | 2.0 | - | - | - | Four property photos. TWO were made by AI. Find both. | Image 1 | Image 2 | Image 3 | Image 4 | 1, 2 | 81.0 | 5.4 | YES | Fake 1 and 2: sky reflected in the windows is wrong on one; an impossible shadow direction on the other. | Bureau's document and face-liveness checks catch mismatches like this before onboarding completes.
SF-L09-06 | 9.0 | Image | Spot the Fake grid (4 images, select 2) | 40.0 | 16.0 | 8.0 | 2.0 | - | - | - | Four selfies. TWO are not a live face. Find both. | Image 1 | Image 2 | Image 3 | Image 4 | 1, 2 | 77.0 | 5.1 | YES | Fake 1 and 2: paper grain visible on one; screen banding across the other. | Bureau's document and face-liveness checks catch mismatches like this before onboarding completes.
SF-L09-07 | 9.0 | Image | Spot the Fake grid (4 images, select 2) | 40.0 | 16.0 | 8.0 | 2.0 | - | YES | - | Four screenshots claiming to show account balance. TWO were edited to show fabricated gains. Find both. | Image 1 | Image 2 | Image 3 | Image 4 | 2, 3 | 131.0 | 8.7 | YES | Fake 2 and 3: a figure edited in a PDF tool on one; running total breaks on the other. | Bureau verifies registered entities and flags unregistered apps and payout accounts.
SF-L09-08 | 9.0 | Image | Spot the Fake grid (4 images, select 2) | 40.0 | 16.0 | 8.0 | 2.0 | - | - | - | Four salary certificates from different employers. TWO are fake. Find both. | Image 1 | Image 2 | Image 3 | Image 4 | 1, 3 | 103.0 | 6.9 | YES | Fake 1 and 3: a date that does not fit the stated year on one; a virtual-office address on the other. | Bureau's document and face-liveness checks catch mismatches like this before onboarding completes.
SF-L09-09 | 9.0 | Image | Spot the Fake grid (4 images, select 2) | 40.0 | 16.0 | 8.0 | 2.0 | - | - | - | Four voter ID cards. TWO are forged. Find both. | Image 1 | Image 2 | Image 3 | Image 4 | 1, 2 | 75.0 | 5.0 | YES | Fake 1 and 2: flat hologram on one; state code mismatch on the other. | Bureau's document and face-liveness checks catch mismatches like this before onboarding completes.
SF-L09-10 | 9.0 | Image | Spot the Fake grid (4 images, select 2) | 40.0 | 16.0 | 8.0 | 2.0 | - | YES | - | Four profile photos on a dating app used to build trust before an 'investment' pitch. TWO were made by AI. Find both. | Image 1 | Image 2 | Image 3 | Image 4 | 1, 2 | 145.0 | 9.7 | YES | Fake 1 and 2: depth error near the ear on one; collar seam stops abruptly on the other. | Bureau verifies registered entities and flags unregistered apps and payout accounts.
SF-L09-11 | 9.0 | Image | Spot the Fake grid (4 images, select 2) | 40.0 | 16.0 | 8.0 | 2.0 | - | - | - | Four business registration papers. TWO are fake. Find both. | Image 1 | Image 2 | Image 3 | Image 4 | 2, 3 | 87.0 | 5.8 | YES | Fake 2 and 3: registration number invalid on one; signatory does not exist on the other. | Bureau's document and face-liveness checks catch mismatches like this before onboarding completes.
SF-L09-12 | 9.0 | Image | Spot the Fake grid (4 images, select 2) | 40.0 | 16.0 | 8.0 | 2.0 | - | YES | - | Four call recordings claiming to be from the same manager. TWO used a cloned voice. Find both. | Image 1 | Image 2 | Image 3 | Image 4 | 1, 3 | 122.0 | 8.1 | YES | Fake 1 and 3: breathing sounds are missing on one; background hum cuts out oddly on the other. | Bureau's liveness and voice-risk signals flag AI-generated calls and clones.
SF-L09-13 | 9.0 | Image | Spot the Fake grid (4 images, select 2) | 40.0 | 16.0 | 8.0 | 2.0 | - | - | YES | Four 'verified' certificates once used to lend credibility to a global Ponzi scheme. TWO were fabricated. Find both. | Image 1 | Image 2 | Image 3 | Image 4 | 2, 3 | 144.0 | 9.6 | YES | Fake 2 and 3: a registration number that was never issued; a signatory who did not exist. | Bureau's document and face-liveness checks catch mismatches like this before onboarding completes.
SF-L10-01 | 10.0 | Text | MCQ - multi (select 2) | 40.0 | 18.0 | 9.0 | 2.0 | - | - | - | Everything checks out on paper. Pick the TWO reasons to still stop this loan. | The face matches six other approvals | The applicant chose a 5-year repayment tenure | The employer and payout account both match a known ring | The applicant applied at 11:15 PM | 1, 3 | 246.0 | 16.4 | YES | - | Bureau's graph engine surfaces exactly these hidden links, automatically.
SF-L10-02 | 10.0 | Text | MCQ - multi (select 2) | 40.0 | 18.0 | 9.0 | 2.0 | - | - | - | Pick the TWO true statements about catching organised fraud rings. | The real clue is in the links between files | Rings vary names but tend to reuse devices | Checking each file alone catches most rings | Passing one background check clears the whole ring | 1, 2 | 244.0 | 16.3 | YES | - | Bureau's graph engine surfaces exactly these hidden links, automatically.
SF-L10-03 | 10.0 | Text | MCQ - multi (select 2) | 40.0 | 18.0 | 9.0 | 2.0 | - | - | - | Six accounts look unrelated. Pick the TWO facts that reveal they are one ring. | Five came from just two devices | They share the same payout accounts | All were opened more than five years apart | All the holders are under 30 | 1, 2 | 214.0 | 14.3 | YES | - | Bureau's graph engine surfaces exactly these hidden links, automatically.
SF-L10-04 | 10.0 | Text | MCQ - multi (select 2) | 40.0 | 18.0 | 9.0 | 2.0 | - | - | - | 20 loan files each look clean individually. Pick the TWO facts that prove one operator ran them all. | Fewer than five devices cover all 20 files | The payout accounts were already flagged elsewhere | All 20 were filed from different countries | All 20 applicants used the mobile app | 1, 2 | 271.0 | 18.1 | YES | - | Bureau's graph engine surfaces exactly these hidden links, automatically.
SF-L10-05 | 10.0 | Text | MCQ - multi (select 2) | 40.0 | 18.0 | 9.0 | 2.0 | - | - | - | Pick the TWO earliest warning signs of a bust-out spreading across several lenders. | Applying to many lenders in a short window | Credit limits maxed out everywhere at almost the same time | Their credit scores stayed flat for years beforehand | Their preferred loan tenure | 1, 2 | 262.0 | 17.5 | YES | - | Bureau's transaction-graph scoring flags mule-like flow patterns in real time.
SF-L10-06 | 10.0 | Text | MCQ - multi (select 2) | 40.0 | 18.0 | 9.0 | 2.0 | - | - | - | Real family sharing money, or a fake ring? Pick the TWO tests that tell them apart. | Families also pay people outside the family | Genuine family loans are usually spread over years | Families never use the same lender twice | Families often share one home address | 1, 2 | 253.0 | 16.9 | YES | - | Bureau's graph engine surfaces exactly these hidden links, automatically.
SF-L10-07 | 10.0 | Text | MCQ - multi (select 2) | 40.0 | 18.0 | 9.0 | 2.0 | - | - | - | Pick the TWO actions that genuinely disrupt a money-laundering network, not just one account. | Freezing only the first account found | Finding the operator sitting above the mules | Reporting the exchange or platform the money moves through | Publishing the account numbers publicly online | 2, 3 | 278.0 | 18.5 | YES | - | Bureau's transaction-graph scoring flags mule-like flow patterns in real time.
SF-L10-08 | 10.0 | Text | MCQ - multi (select 2) | 40.0 | 18.0 | 9.0 | 2.0 | - | - | - | Pick the TWO things a live fraud check needs to be able to do. | Check the applicant against the network, not just their own file | Update its picture of links within seconds | Only re-check the network once a month | Wait for an overnight batch job to update | 1, 2 | 247.0 | 16.5 | YES | - | Bureau's graph engine surfaces exactly these hidden links, automatically.
SF-L10-09 | 10.0 | Text | MCQ - multi (select 2) | 40.0 | 18.0 | 9.0 | 2.0 | - | - | - | Building a case that will hold up. Pick the TWO strongest kinds of proof. | Device logs that tie filings together | Certified account records | An investigator's memory of a similar case | Anonymous online rumours about the suspect | 1, 2 | 219.0 | 14.6 | YES | - | Bureau's graph engine surfaces exactly these hidden links, automatically.
SF-L10-10 | 10.0 | Text | MCQ - multi (select 2) | 40.0 | 18.0 | 9.0 | 2.0 | - | YES | - | A cross-border scam ring ran fake call centres out of two Indian cities. Pick the TWO facts about how such rings are usually dismantled. | Coordinated raids across the cities involved | Tracing money through the accounts and platforms used | Relying only on the victim's home-country police | Waiting for the scammers to surrender voluntarily | 1, 2 | 330.0 | 22.0 | YES | - | Bureau's network intelligence complements national fraud-reporting systems like 1930 and Chakshu.
SF-L10-11 | 10.0 | Text | MCQ - multi (select 2) | 40.0 | 18.0 | 9.0 | 2.0 | - | YES | - | India's 1930 helpline and the I4C portal have reportedly helped save thousands of crores from fraud. Pick the TWO reasons speed matters so much in reporting. | A frozen transfer can sometimes be reversed before it is withdrawn | Reporting late still guarantees a full refund | Fast reports help block the mule account before it is used again | Delayed reports have no effect on how far the money travels | 1, 3 | 391.0 | 26.1 | YES | - | Bureau's network intelligence complements national fraud-reporting systems like 1930 and Chakshu.
SF-L10-12 | 10.0 | Text | MCQ - multi (select 2) | 40.0 | 18.0 | 9.0 | 2.0 | - | YES | - | Government tools have disconnected lakhs of mobile numbers and blocked SIMs linked to fraud. Pick the TWO reasons this matters at a network level. | Cutting a number breaks that link in the fraud graph | Disposable numbers are cheap, so this barely slows a ring down | It forces operators to rebuild parts of their infrastructure | Blocking at scale has no real effect on ring operations | 1, 3 | 375.0 | 25.0 | YES | - | Bureau's network intelligence complements national fraud-reporting systems like 1930 and Chakshu.
SF-L10-13 | 10.0 | Text | MCQ - multi (select 2) | 40.0 | 18.0 | 9.0 | 2.0 | - | YES | - | A wave of fake investment apps caused massive losses before regulators stepped in with a verification badge. Pick the TWO lessons this points to. | A slick-looking app is not proof it is genuine | Guaranteed high daily returns are a red flag, not a feature | Verified badges make an app immune to all future problems | Checking registration status makes no real difference before investing | 1, 2 | 377.0 | 25.1 | YES | - | Bureau verifies registered entities and flags unregistered apps and payout accounts.
SF-L10-14 | 10.0 | Text | MCQ - multi (select 2) | 40.0 | 18.0 | 9.0 | 2.0 | - | - | YES | Pick the TWO true facts about a famous car-maker's emissions-cheating scandal. | Software was used to cheat emissions tests | It only affected cars sold in one country | The fraud was uncovered by independent researchers | No fines were ever issued | 1, 3 | 236.0 | 15.7 | YES | - | Bureau's graph engine surfaces exactly these hidden links, automatically.

=== Fraud Detective rows=56 cols=13 ===
Fraud Detective - 52 cases in plain English |  |  |  |  |  |  |  |  |  |  |  | 
Rewritten for visitors with no fraud background. No jargon. Five cases per run at 15 pts each, plus 10 and 15 pt bonuses at the 3rd and 5th clear. |  |  |  |  |  |  |  |  |  |  |  | 
Case ID | Pattern group | Sector | Title | Clue 1 | Clue 2 | Clue 3 | Brief (shown to player) | Answer node(s) | Nodes to tap | Points | Explanation (after answering) | Product hook
FD-01 | Bridge Account (FD-01, FD-06 – FD-13) | BANKING | The Bridge | Group A: six accounts opened in the same fortnight, same phone. | Group B: a different city, opened four months later. | One recent login does not match either group's usual phone. | Two groups of customers who should never meet. One account sits between them. Tap it. | AC-3390 | 1.0 | 15.0 | AC-3390 is the only account that touches both groups. When one account is the sole link between two groups that have nothing else in common, it is usually there to move money quietly between them. | Network intelligence – cross-community edge detection
FD-02 | Hub Account (FD-02, FD-14 – FD-21) | LENDING · DEALER FRAUD | The Dealer Ring | One dealer filed six loan applications this month, six different names. | None of the six borrowers has ever visited the branch. | All six loan payouts ended up in the same account. | Six loans, six borrowers, one destination. Tap the account the money lands in. | AC-9931 | 1.0 | 15.0 | Every one of the six loans paid into AC-9931, an account the dealer controls. The dealer created paperwork for borrowers who never saw the money, and sent every payout back to himself. | Network intelligence – fan-in / beneficiary convergence
FD-03 | Money Mule Chain (FD-03, FD-22 – FD-28) | LENDING · CIRCULAR GUARANTEE | The Guarantor Chain | Three loans each name a different person as guarantor. | Two of those guarantors are genuine outsiders with no loans. | One guarantee points back to a borrower already in the chain. | Three loans back each other in a circle. Nobody outside is really liable. Tap the file that closes it. | LN-8803 | 1.0 | 15.0 | LN-8803 names LN-8801 as its guarantor - the same borrower the chain started with. Three people vouching for each other in a circle means there is no real security at all, just three unsecured loans. | Network intelligence – cycle detection on guarantee edges
FD-04 | Account Takeover Handoff (FD-04, FD-41 – FD-45) | E-COMMERCE · ATO | The Kingpin Device | Seven long-standing customers logged in from a phone none had used before. | All seven logins happened within the same six hours. | An expensive order was placed and shipped before anyone noticed. | Seven good customers, one unfamiliar phone. Tap the phone behind it. | DEV-88F2 | 1.0 | 15.0 | All seven accounts were accessed from DEV-88F2 in a six-hour window, and that phone pushed the order out. A single new device appearing across many unrelated accounts means somebody has the passwords. | Device intelligence – shared-device in-degree spike
FD-05 | Self-Dealing Ring (FD-05, FD-29 – FD-34) | E-COMMERCE · SELF-DEALING | The Fake Storefront | Five different buyers bought from one seller in 48 hours. | None of the five has ever bought from any other seller. | All five refunds went to the account the seller already uses. | Five buyers, one seller, and every refund lands in one place. Tap it. | AC-2210 | 1.0 | 15.0 | All five buyers paid seller SLR-3081, and every refund went to AC-2210 - the seller's own account. The seller invented the buyers, the sales and the reviews. Real shoppers buy from lots of sellers. | Network intelligence – closed transaction loop / self-dealing
FD-06 | Bridge Account (FD-01, FD-06 – FD-13) | PAYMENTS | The Payment Bridge | Group A: five wallets opened the same day, IDs printed in one batch. | Group B: four wallets, another city, three weeks later. | One account logged in from both cities within the same hour. | Two wallet groups keep passing money to each other. Tap the account in the middle. | WLT-5501 | 1.0 | 15.0 | WLT-5501 is the only wallet in both groups. Two groups with no shared city, phone or paperwork, yet money crosses between them through this single account. That is what a go-between looks like. | Network intelligence – cross-community edge detection
FD-07 | Bridge Account (FD-01, FD-06 – FD-13) | UPI | The UPI Middleman | Six UPI IDs made at one cafe in 90 minutes. | Four more made two weeks later, 40 km away. | One UPI ID appears in both groups and belongs to no business. | Money keeps moving between two unrelated UPI groups. Tap the ID doing the passing. | AC-7700 | 1.0 | 15.0 | AC-7700 is the only ID that appears on both sides. Nothing else connects the two groups. A UPI ID with no shop behind it, linking two separate rings, exists only to carry money between them. | Network intelligence – cross-community bridge mule
FD-08 | Bridge Account (FD-01, FD-06 – FD-13) | BANKING | The Silent Connector | Group North: seven accounts, one branch, one morning, one referrer. | Group South: five accounts, another branch, another district. | A long-dormant account woke up and paid one account in each group. | A sleeping account suddenly came alive and connected two branches. Tap it. | AC-9001 | 1.0 | 15.0 | AC-9001 sat unused for over a year, then paid into both groups on the same day. Going quiet for months is deliberate: an old, inactive account looks unrelated to anything until it starts moving money. | Network intelligence – dormant bridge account reactivation
FD-09 | Bridge Account (FD-01, FD-06 – FD-13) | WALLET | The Cross-Border Relay | Group East: six wallets, same phone model, same voucher batch. | Group West: five wallets, another state, another voucher batch. | One wallet logs in from both states and never buys anything. | Two wallet groups in different states are exchanging money. Tap the one in both. | WLT-8800 | 1.0 | 15.0 | WLT-8800 is the only wallet in both groups, and it has never made a purchase - only transfers. A wallet that only passes money along, seen in two states, is a relay, not a customer. | Network intelligence – cross-community relay / layering
FD-10 | Bridge Account (FD-01, FD-06 – FD-13) | BNPL | The BNPL Bridge | Group A: four buy-now-pay-later accounts, same employer, same batch. | Group B: three accounts a month later, different employer, same phone. | One account is named as a contact by both groups and takes money from both. | Two borrower groups look unrelated but feed the same account. Tap it. | AC-9500 | 1.0 | 15.0 | AC-9500 is listed as a contact in both groups' paperwork and receives money from both. Different employers but the same phone, all pointing at one account, means one person is running both groups. | Network intelligence – KYC reference graph bridge detection
FD-11 | Bridge Account (FD-01, FD-06 – FD-13) | INSURANCE | The Claim Router | Group A: five health policies, one website, one agent. | Group B: six policies, another website, another agent, another insurer. | One bank account collects payouts from both, and is on nobody's policy. | Two separate sets of insurance claims pay into the same hidden account. Tap it. | AC-6660 | 1.0 | 15.0 | AC-6660 receives claim money from two completely separate groups of policies. An account that is not named on any policy but collects from all of them is where the money was always meant to go. | Network intelligence – ghost beneficiary bridge detection
FD-12 | Bridge Account (FD-01, FD-06 – FD-13) | NBFC | The Shadow Lender | Group P: six borrowers, income proofs printed at one shop. | Group Q: five borrowers, another branch, another print shop. | One account is on neither loan file but received repayments from both. | Two groups of borrowers with faked paperwork repay the same hidden account. Tap it. | AC-5500 | 1.0 | 15.0 | AC-5500 collects repayments from both groups but appears in neither set of loan papers. An account quietly taking money from two separate groups of borrowers is the person actually running the lending. | Network intelligence – hidden intermediary bridge / repayment convergence
